Area,Item,Year,Value,Pesticides,average_rain_fall,avg_temp
India,Soya beans,2000,822.2,44957.52,1083.0,24.57
India,Soya beans,2000,822.2,44957.52,1083.0,25.34
India,Soya beans,2000,822.2,44957.52,1083.0,25.93
India,Soya beans,2000,822.2,44957.52,1083.0,26.05
India,Soya beans,2000,822.2,44957.52,1083.0,26.49
India,Soya beans,2000,822.2,44957.52,1083.0,27.23
India,Soya beans,2000,822.2,44957.52,1083.0,25.62
India,Soya beans,2000,822.2,44957.52,1083.0,26.43
India,Soya beans,2000,822.2,44957.52,1083.0,25.35
India,Soya beans,2000,822.2,44957.52,1083.0,26.18
India,Soya beans,2000,822.2,44957.52,1083.0,25.58
India,Soya beans,2000,822.2,44957.52,1083.0,25.11
India,Soya beans,2000,822.2,44957.52,1083.0,27.08
India,Soya beans,2000,822.2,44957.52,1083.0,24.69
India,Soya beans,2000,822.2,44957.52,1083.0,27.03
India,Soya beans,2001,940.0,43720.04,1083.0,25.76
India,Soya beans,2001,940.0,43720.04,1083.0,27.2
India,Soya beans,2001,940.0,43720.04,1083.0,26.02
India,Soya beans,2001,940.0,43720.04,1083.0,24.5
India,Soya beans,2001,940.0,43720.04,1083.0,25.53
India,Soya beans,2001,940.0,43720.04,1083.0,25.95
India,Soya beans,2001,940.0,43720.04,1083.0,25.86
India,Soya beans,2001,940.0,43720.04,1083.0,26.52
India,Soya beans,2001,940.0,43720.04,1083.0,27.56
India,Soya beans,2001,940.0,43720.04,1083.0,25.59
India,Soya beans,2001,940.0,43720.04,1083.0,25.33
India,Soya beans,2001,940.0,43720.04,1083.0,26.32
India,Soya beans,2001,940.0,43720.04,1083.0,25.82
India,Soya beans,2001,940.0,43720.04,1083.0,25.34
India,Soya beans,2001,940.0,43720.04,1083.0,26.91
India,Soya beans,2001,940.0,43720.04,1083.0,24.76
India,Soya beans,2001,940.0,43720.04,1083.0,26.9
India,Soya beans,2001,940.0,43720.04,1083.0,25.92
India,Soya beans,2002,762.4,42482.56,1083.0,26.66
India,Soya beans,2002,762.4,42482.56,1083.0,27.72
India,Soya beans,2002,762.4,42482.56,1083.0,26.79
India,Soya beans,2002,762.4,42482.56,1083.0,24.91
India,Soya beans,2002,762.4,42482.56,1083.0,25.76
India,Soya beans,2002,762.4,42482.56,1083.0,26.55
India,Soya beans,2002,762.4,42482.56,1083.0,26.63
India,Soya beans,2002,762.4,42482.56,1083.0,26.7
India,Soya beans,2002,762.4,42482.56,1083.0,27.67
India,Soya beans,2002,762.4,42482.56,1083.0,26.15
India,Soya beans,2002,762.4,42482.56,1083.0,27.03
India,Soya beans,2002,762.4,42482.56,1083.0,26.12
India,Soya beans,2002,762.4,42482.56,1083.0,26.75
India,Soya beans,2002,762.4,42482.56,1083.0,26.06
India,Soya beans,2002,762.4,42482.56,1083.0,25.58
India,Soya beans,2002,762.4,42482.56,1083.0,27.15
India,Soya beans,2002,762.4,42482.56,1083.0,25.07
India,Soya beans,2002,762.4,42482.56,1083.0,27.35
India,Soya beans,2002,762.4,42482.56,1083.0,26.49
India,Soya beans,2004,908.2,35113.0,1083.0,26.11
India,Soya beans,2004,908.2,35113.0,1083.0,27.63
India,Soya beans,2004,908.2,35113.0,1083.0,26.25
India,Soya beans,2004,908.2,35113.0,1083.0,24.85
India,Soya beans,2004,908.2,35113.0,1083.0,25.25
India,Soya beans,2004,908.2,35113.0,1083.0,26.22
India,Soya beans,2004,908.2,35113.0,1083.0,26.24
India,Soya beans,2004,908.2,35113.0,1083.0,26.63
India,Soya beans,2004,908.2,35113.0,1083.0,27.23
India,Soya beans,2004,908.2,35113.0,1083.0,25.98
India,Soya beans,2004,908.2,35113.0,1083.0,26.64
India,Soya beans,2004,908.2,35113.0,1083.0,25.59
India,Soya beans,2004,908.2,35113.0,1083.0,26.41
India,Soya beans,2004,908.2,35113.0,1083.0,25.69
India,Soya beans,2004,908.2,35113.0,1083.0,25.32
India,Soya beans,2004,908.2,35113.0,1083.0,27.16
India,Soya beans,2004,908.2,35113.0,1083.0,24.69
India,Soya beans,2004,908.2,35113.0,1083.0,27.29
India,Soya beans,2004,908.2,35113.0,1083.0,25.95
India,Soya beans,2005,1073.4,35342.0,1083.0,25.85
India,Soya beans,2005,1073.4,35342.0,1083.0,26.83
India,Soya beans,2005,1073.4,35342.0,1083.0,26.28
India,Soya beans,2005,1073.4,35342.0,1083.0,24.12
India,Soya beans,2005,1073.4,35342.0,1083.0,25.48
India,Soya beans,2005,1073.4,35342.0,1083.0,25.82
India,Soya beans,2005,1073.4,35342.0,1083.0,25.72
India,Soya beans,2005,1073.4,35342.0,1083.0,26.73
India,Soya beans,2005,1073.4,35342.0,1083.0,27.49
India,Soya beans,2005,1073.4,35342.0,1083.0,25.4
India,Soya beans,2005,1073.4,35342.0,1083.0,25.77
India,Soya beans,2005,1073.4,35342.0,1083.0,25.62
India,Soya beans,2005,1073.4,35342.0,1083.0,26.23
India,Soya beans,2005,1073.4,35342.0,1083.0,26.11
India,Soya beans,2005,1073.4,35342.0,1083.0,25.09
India,Soya beans,2005,1073.4,35342.0,1083.0,26.51
India,Soya beans,2005,1073.4,35342.0,1083.0,25.07
India,Soya beans,2005,1073.4,35342.0,1083.0,26.72
India,Soya beans,2005,1073.4,35342.0,1083.0,26.3
India,Soya beans,2006,1062.8,37423.0,1083.0,26.34
India,Soya beans,2006,1062.8,37423.0,1083.0,27.28
India,Soya beans,2006,1062.8,37423.0,1083.0,26.39
India,Soya beans,2006,1062.8,37423.0,1083.0,24.72
India,Soya beans,2006,1062.8,37423.0,1083.0,25.42
India,Soya beans,2006,1062.8,37423.0,1083.0,26.04
India,Soya beans,2006,1062.8,37423.0,1083.0,26.37
India,Soya beans,2006,1062.8,37423.0,1083.0,26.99
India,Soya beans,2006,1062.8,37423.0,1083.0,27.47
India,Soya beans,2006,1062.8,37423.0,1083.0,25.78
India,Soya beans,2006,1062.8,37423.0,1083.0,26.43
India,Soya beans,2006,1062.8,37423.0,1083.0,25.85
India,Soya beans,2006,1062.8,37423.0,1083.0,26.13
India,Soya beans,2006,1062.8,37423.0,1083.0,25.31
India,Soya beans,2006,1062.8,37423.0,1083.0,26.94
India,Soya beans,2006,1062.8,37423.0,1083.0,24.98
India,Soya beans,2006,1062.8,37423.0,1083.0,27.15
India,Soya beans,2006,1062.8,37423.0,1083.0,26.28
India,Soya beans,2007,1235.1,27422.77,1083.0,26.0
India,Soya beans,2007,1235.1,27422.77,1083.0,27.51
India,Soya beans,2007,1235.1,27422.77,1083.0,25.98
India,Soya beans,2007,1235.1,27422.77,1083.0,24.6
India,Soya beans,2007,1235.1,27422.77,1083.0,25.46
India,Soya beans,2007,1235.1,27422.77,1083.0,25.95
India,Soya beans,2007,1235.1,27422.77,1083.0,26.15
India,Soya beans,2007,1235.1,27422.77,1083.0,26.58
India,Soya beans,2007,1235.1,27422.77,1083.0,27.55
India,Soya beans,2007,1235.1,27422.77,1083.0,25.66
India,Soya beans,2007,1235.1,27422.77,1083.0,26.27
India,Soya beans,2007,1235.1,27422.77,1083.0,25.44
India,Soya beans,2007,1235.1,27422.77,1083.0,26.39
India,Soya beans,2007,1235.1,27422.77,1083.0,25.59
India,Soya beans,2007,1235.1,27422.77,1083.0,25.58
India,Soya beans,2007,1235.1,27422.77,1083.0,27.23
India,Soya beans,2007,1235.1,27422.77,1083.0,24.59
India,Soya beans,2007,1235.1,27422.77,1083.0,27.31
India,Soya beans,2007,1235.1,27422.77,1083.0,25.82
India,Soya beans,2008,1041.5,14485.33,1083.0,25.57
India,Soya beans,2008,1041.5,14485.33,1083.0,27.05
India,Soya beans,2008,1041.5,14485.33,1083.0,25.78
India,Soya beans,2008,1041.5,14485.33,1083.0,24.25
India,Soya beans,2008,1041.5,14485.33,1083.0,25.35
India,Soya beans,2008,1041.5,14485.33,1083.0,25.65
India,Soya beans,2008,1041.5,14485.33,1083.0,25.68
India,Soya beans,2008,1041.5,14485.33,1083.0,26.52
India,Soya beans,2008,1041.5,14485.33,1083.0,27.45
India,Soya beans,2008,1041.5,14485.33,1083.0,25.3
India,Soya beans,2008,1041.5,14485.33,1083.0,25.88
India,Soya beans,2008,1041.5,14485.33,1083.0,25.11
India,Soya beans,2008,1041.5,14485.33,1083.0,26.19
India,Soya beans,2008,1041.5,14485.33,1083.0,25.56
India,Soya beans,2008,1041.5,14485.33,1083.0,25.23
India,Soya beans,2008,1041.5,14485.33,1083.0,26.51
India,Soya beans,2008,1041.5,14485.33,1083.0,24.51
India,Soya beans,2008,1041.5,14485.33,1083.0,26.83
India,Soya beans,2008,1041.5,14485.33,1083.0,25.66
India,Soya beans,2009,1023.6,28707.01,1083.0,26.55
India,Soya beans,2009,1023.6,28707.01,1083.0,28.1
India,Soya beans,2009,1023.6,28707.01,1083.0,26.76
India,Soya beans,2009,1023.6,28707.01,1083.0,24.87
India,Soya beans,2009,1023.6,28707.01,1083.0,25.73
India,Soya beans,2009,1023.6,28707.01,1083.0,26.68
India,Soya beans,2009,1023.6,28707.01,1083.0,27.15
India,Soya beans,2009,1023.6,28707.01,1083.0,28.03
India,Soya beans,2009,1023.6,28707.01,1083.0,26.41
India,Soya beans,2009,1023.6,28707.01,1083.0,26.92
India,Soya beans,2009,1023.6,28707.01,1083.0,25.99
India,Soya beans,2009,1023.6,28707.01,1083.0,27.14
India,Soya beans,2009,1023.6,28707.01,1083.0,26.31
India,Soya beans,2009,1023.6,28707.01,1083.0,25.87
India,Soya beans,2009,1023.6,28707.01,1083.0,27.43
India,Soya beans,2009,1023.6,28707.01,1083.0,25.38
India,Soya beans,2009,1023.6,28707.01,1083.0,27.82
India,Soya beans,2010,1333.0,40093.69,1083.0,26.51
India,Soya beans,2010,1333.0,40093.69,1083.0,28.02
India,Soya beans,2010,1333.0,40093.69,1083.0,26.81
India,Soya beans,2010,1333.0,40093.69,1083.0,24.98
India,Soya beans,2010,1333.0,40093.69,1083.0,25.71
India,Soya beans,2010,1333.0,40093.69,1083.0,26.61
India,Soya beans,2010,1333.0,40093.69,1083.0,26.52
India,Soya beans,2010,1333.0,40093.69,1083.0,27.29
India,Soya beans,2010,1333.0,40093.69,1083.0,27.69
India,Soya beans,2010,1333.0,40093.69,1083.0,26.31
India,Soya beans,2010,1333.0,40093.69,1083.0,26.82
India,Soya beans,2010,1333.0,40093.69,1083.0,26.02
India,Soya beans,2010,1333.0,40093.69,1083.0,26.93
India,Soya beans,2010,1333.0,40093.69,1083.0,26.54
India,Soya beans,2010,1333.0,40093.69,1083.0,25.75
India,Soya beans,2010,1333.0,40093.69,1083.0,27.16
India,Soya beans,2010,1333.0,40093.69,1083.0,25.54
India,Soya beans,2010,1333.0,40093.69,1083.0,27.68
India,Soya beans,2010,1333.0,40093.69,1083.0,26.67
India,Soya beans,2011,1199.8,40093.69,1083.0,25.53
India,Soya beans,2011,1199.8,40093.69,1083.0,27.29
India,Soya beans,2011,1199.8,40093.69,1083.0,25.81
India,Soya beans,2011,1199.8,40093.69,1083.0,24.35
India,Soya beans,2011,1199.8,40093.69,1083.0,25.36
India,Soya beans,2011,1199.8,40093.69,1083.0,25.72
India,Soya beans,2011,1199.8,40093.69,1083.0,25.63
India,Soya beans,2011,1199.8,40093.69,1083.0,26.41
India,Soya beans,2011,1199.8,40093.69,1083.0,27.41
India,Soya beans,2011,1199.8,40093.69,1083.0,25.45
India,Soya beans,2011,1199.8,40093.69,1083.0,25.92
India,Soya beans,2011,1199.8,40093.69,1083.0,25.06
India,Soya beans,2011,1199.8,40093.69,1083.0,26.0
India,Soya beans,2011,1199.8,40093.69,1083.0,25.48
India,Soya beans,2011,1199.8,40093.69,1083.0,25.16
India,Soya beans,2011,1199.8,40093.69,1083.0,26.84
India,Soya beans,2011,1199.8,40093.69,1083.0,24.5
India,Soya beans,2011,1199.8,40093.69,1083.0,27.02
India,Soya beans,2011,1199.8,40093.69,1083.0,25.64
India,Soya beans,2012,1353.0,40093.69,1083.0,25.86
India,Soya beans,2012,1353.0,40093.69,1083.0,27.03
India,Soya beans,2012,1353.0,40093.69,1083.0,26.21
India,Soya beans,2012,1353.0,40093.69,1083.0,24.37
India,Soya beans,2012,1353.0,40093.69,1083.0,26.04
India,Soya beans,2012,1353.0,40093.69,1083.0,25.82
India,Soya beans,2012,1353.0,40093.69,1083.0,25.89
India,Soya beans,2012,1353.0,40093.69,1083.0,26.94
India,Soya beans,2012,1353.0,40093.69,1083.0,28.02
India,Soya beans,2012,1353.0,40093.69,1083.0,25.39
India,Soya beans,2012,1353.0,40093.69,1083.0,25.88
India,Soya beans,2012,1353.0,40093.69,1083.0,25.45
India,Soya beans,2012,1353.0,40093.69,1083.0,26.33
India,Soya beans,2012,1353.0,40093.69,1083.0,25.98
India,Soya beans,2012,1353.0,40093.69,1083.0,25.3
India,Soya beans,2012,1353.0,40093.69,1083.0,26.65
India,Soya beans,2012,1353.0,40093.69,1083.0,25.09
India,Soya beans,2012,1353.0,40093.69,1083.0,26.89
India,Soya beans,2012,1353.0,40093.69,1083.0,26.09
India,Soya beans,2013,1012.3,40093.69,1083.0,26.69
India,Soya beans,2013,1012.3,40093.69,1083.0,27.61
India,Soya beans,2013,1012.3,40093.69,1083.0,27.1
India,Soya beans,2013,1012.3,40093.69,1083.0,25.44
India,Soya beans,2013,1012.3,40093.69,1083.0,26.61
India,Soya beans,2013,1012.3,40093.69,1083.0,26.37
India,Soya beans,2013,1012.3,40093.69,1083.0,26.71
India,Soya beans,2013,1012.3,40093.69,1083.0,27.37
India,Soya beans,2013,1012.3,40093.69,1083.0,28.85
India,Soya beans,2013,1012.3,40093.69,1083.0,25.94
India,Soya beans,2013,1012.3,40093.69,1083.0,26.84
India,Soya beans,2013,1012.3,40093.69,1083.0,26.12
India,Soya beans,2013,1012.3,40093.69,1083.0,27.11
India,Soya beans,2013,1012.3,40093.69,1083.0,26.79
India,Soya beans,2013,1012.3,40093.69,1083.0,25.85
India,Soya beans,2013,1012.3,40093.69,1083.0,27.14
India,Soya beans,2013,1012.3,40093.69,1083.0,25.98
India,Soya beans,2013,1012.3,40093.69,1083.0,27.44
India,Soya beans,2013,1012.3,40093.69,1083.0,26.99
India,Wheat,1990,2121.1,75000.0,1083.0,25.58
India,Wheat,1990,2121.1,75000.0,1083.0,26.88
India,Wheat,1990,2121.1,75000.0,1083.0,25.79
India,Wheat,1990,2121.1,75000.0,1083.0,24.1
India,Wheat,1990,2121.1,75000.0,1083.0,25.25
India,Wheat,1990,2121.1,75000.0,1083.0,25.44
India,Wheat,1990,2121.1,75000.0,1083.0,25.54
India,Wheat,1990,2121.1,75000.0,1083.0,26.36
India,Wheat,1990,2121.1,75000.0,1083.0,26.91
India,Wheat,1990,2121.1,75000.0,1083.0,25.16
India,Wheat,1990,2121.1,75000.0,1083.0,25.77
India,Wheat,1990,2121.1,75000.0,1083.0,25.12
India,Wheat,1990,2121.1,75000.0,1083.0,25.68
India,Wheat,1990,2121.1,75000.0,1083.0,24.78
India,Wheat,1990,2121.1,75000.0,1083.0,26.59
India,Wheat,1990,2121.1,75000.0,1083.0,24.37
India,Wheat,1990,2121.1,75000.0,1083.0,26.63
India,Wheat,1990,2121.1,75000.0,1083.0,25.64
India,Wheat,1991,2281.4,72133.0,1083.0,25.85
India,Wheat,1991,2281.4,72133.0,1083.0,26.9
India,Wheat,1991,2281.4,72133.0,1083.0,25.96
India,Wheat,1991,2281.4,72133.0,1083.0,23.77
India,Wheat,1991,2281.4,72133.0,1083.0,25.49
India,Wheat,1991,2281.4,72133.0,1083.0,25.82
India,Wheat,1991,2281.4,72133.0,1083.0,25.74
India,Wheat,1991,2281.4,72133.0,1083.0,26.54
India,Wheat,1991,2281.4,72133.0,1083.0,27.35
India,Wheat,1991,2281.4,72133.0,1083.0,25.4
India,Wheat,1991,2281.4,72133.0,1083.0,25.99
India,Wheat,1991,2281.4,72133.0,1083.0,25.32
India,Wheat,1991,2281.4,72133.0,1083.0,26.2
India,Wheat,1991,2281.4,72133.0,1083.0,25.55
India,Wheat,1991,2281.4,72133.0,1083.0,25.06
India,Wheat,1991,2281.4,72133.0,1083.0,26.34
India,Wheat,1991,2281.4,72133.0,1083.0,24.62
India,Wheat,1991,2281.4,72133.0,1083.0,26.7
India,Wheat,1992,2394.0,70791.0,1083.0,25.69
India,Wheat,1992,2394.0,70791.0,1083.0,26.82
India,Wheat,1992,2394.0,70791.0,1083.0,26.09
India,Wheat,1992,2394.0,70791.0,1083.0,23.79
India,Wheat,1992,2394.0,70791.0,1083.0,25.16
India,Wheat,1992,2394.0,70791.0,1083.0,25.91
India,Wheat,1992,2394.0,70791.0,1083.0,25.52
India,Wheat,1992,2394.0,70791.0,1083.0,26.41
India,Wheat,1992,2394.0,70791.0,1083.0,27.24
India,Wheat,1992,2394.0,70791.0,1083.0,25.41
India,Wheat,1992,2394.0,70791.0,1083.0,25.73
India,Wheat,1992,2394.0,70791.0,1083.0,25.27
India,Wheat,1992,2394.0,70791.0,1083.0,26.32
India,Wheat,1992,2394.0,70791.0,1083.0,25.58
India,Wheat,1992,2394.0,70791.0,1083.0,25.14
India,Wheat,1992,2394.0,70791.0,1083.0,26.37
India,Wheat,1992,2394.0,70791.0,1083.0,24.62
India,Wheat,1992,2394.0,70791.0,1083.0,26.78
India,Wheat,1992,2394.0,70791.0,1083.0,25.89
India,Wheat,1993,2326.7,66074.0,1083.0,25.88
India,Wheat,1993,2326.7,66074.0,1083.0,27.46
India,Wheat,1993,2326.7,66074.0,1083.0,26.1
India,Wheat,1993,2326.7,66074.0,1083.0,24.34
India,Wheat,1993,2326.7,66074.0,1083.0,25.22
India,Wheat,1993,2326.7,66074.0,1083.0,25.75
India,Wheat,1993,2326.7,66074.0,1083.0,25.92
India,Wheat,1993,2326.7,66074.0,1083.0,26.34
India,Wheat,1993,2326.7,66074.0,1083.0,27.24
India,Wheat,1993,2326.7,66074.0,1083.0,25.5
India,Wheat,1993,2326.7,66074.0,1083.0,26.32
India,Wheat,1993,2326.7,66074.0,1083.0,25.27
India,Wheat,1993,2326.7,66074.0,1083.0,26.07
India,Wheat,1993,2326.7,66074.0,1083.0,25.66
India,Wheat,1993,2326.7,66074.0,1083.0,25.06
India,Wheat,1993,2326.7,66074.0,1083.0,27.07
India,Wheat,1993,2326.7,66074.0,1083.0,24.74
India,Wheat,1993,2326.7,66074.0,1083.0,27.04
India,Wheat,1993,2326.7,66074.0,1083.0,25.97
India,Wheat,1994,2379.6,61357.0,1083.0,25.75
India,Wheat,1994,2379.6,61357.0,1083.0,26.74
India,Wheat,1994,2379.6,61357.0,1083.0,26.03
India,Wheat,1994,2379.6,61357.0,1083.0,24.29
India,Wheat,1994,2379.6,61357.0,1083.0,25.22
India,Wheat,1994,2379.6,61357.0,1083.0,25.33
India,Wheat,1994,2379.6,61357.0,1083.0,25.87
India,Wheat,1994,2379.6,61357.0,1083.0,26.54
India,Wheat,1994,2379.6,61357.0,1083.0,27.07
India,Wheat,1994,2379.6,61357.0,1083.0,25.01
India,Wheat,1994,2379.6,61357.0,1083.0,25.92
India,Wheat,1994,2379.6,61357.0,1083.0,25.71
India,Wheat,1994,2379.6,61357.0,1083.0,24.84
India,Wheat,1994,2379.6,61357.0,1083.0,26.46
India,Wheat,1994,2379.6,61357.0,1083.0,24.71
India,Wheat,1994,2379.6,61357.0,1083.0,26.55
India,Wheat,1994,2379.6,61357.0,1083.0,25.95
India,Wheat,1995,2559.0,61257.0,1083.0,25.86
India,Wheat,1995,2559.0,61257.0,1083.0,27.2
India,Wheat,1995,2559.0,61257.0,1083.0,26.15
India,Wheat,1995,2559.0,61257.0,1083.0,24.04
India,Wheat,1995,2559.0,61257.0,1083.0,25.44
India,Wheat,1995,2559.0,61257.0,1083.0,25.73
India,Wheat,1995,2559.0,61257.0,1083.0,25.92
India,Wheat,1995,2559.0,61257.0,1083.0,26.62
India,Wheat,1995,2559.0,61257.0,1083.0,27.24
India,Wheat,1995,2559.0,61257.0,1083.0,25.5
India,Wheat,1995,2559.0,61257.0,1083.0,26.13
India,Wheat,1995,2559.0,61257.0,1083.0,25.55
India,Wheat,1995,2559.0,61257.0,1083.0,26.04
India,Wheat,1995,2559.0,61257.0,1083.0,25.76
India,Wheat,1995,2559.0,61257.0,1083.0,25.24
India,Wheat,1995,2559.0,61257.0,1083.0,26.72
India,Wheat,1995,2559.0,61257.0,1083.0,24.64
India,Wheat,1995,2559.0,61257.0,1083.0,27.03
India,Wheat,1995,2559.0,61257.0,1083.0,26.01
India,Wheat,1996,2482.8,56114.0,1083.0,25.63
India,Wheat,1996,2482.8,56114.0,1083.0,27.06
India,Wheat,1996,2482.8,56114.0,1083.0,26.1
India,Wheat,1996,2482.8,56114.0,1083.0,23.81
India,Wheat,1996,2482.8,56114.0,1083.0,25.41
India,Wheat,1996,2482.8,56114.0,1083.0,25.9
India,Wheat,1996,2482.8,56114.0,1083.0,25.55
India,Wheat,1996,2482.8,56114.0,1083.0,26.65
India,Wheat,1996,2482.8,56114.0,1083.0,27.37
India,Wheat,1996,2482.8,56114.0,1083.0,25.79
India,Wheat,1996,2482.8,56114.0,1083.0,25.31
India,Wheat,1996,2482.8,56114.0,1083.0,26.46
India,Wheat,1996,2482.8,56114.0,1083.0,25.75
India,Wheat,1996,2482.8,56114.0,1083.0,25.34
India,Wheat,1996,2482.8,56114.0,1083.0,26.64
India,Wheat,1996,2482.8,56114.0,1083.0,24.78
India,Wheat,1996,2482.8,56114.0,1083.0,27.01
India,Wheat,1996,2482.8,56114.0,1083.0,25.99
India,Wheat,1997,2678.9,52279.0,1083.0,24.92
India,Wheat,1997,2678.9,52279.0,1083.0,26.45
India,Wheat,1997,2678.9,52279.0,1083.0,25.58
India,Wheat,1997,2678.9,52279.0,1083.0,23.26
India,Wheat,1997,2678.9,52279.0,1083.0,25.68
India,Wheat,1997,2678.9,52279.0,1083.0,25.09
India,Wheat,1997,2678.9,52279.0,1083.0,24.71
India,Wheat,1997,2678.9,52279.0,1083.0,26.19
India,Wheat,1997,2678.9,52279.0,1083.0,27.47
India,Wheat,1997,2678.9,52279.0,1083.0,24.77
India,Wheat,1997,2678.9,52279.0,1083.0,24.83
India,Wheat,1997,2678.9,52279.0,1083.0,25.75
India,Wheat,1997,2678.9,52279.0,1083.0,25.46
India,Wheat,1997,2678.9,52279.0,1083.0,25.21
India,Wheat,1997,2678.9,52279.0,1083.0,26.38
India,Wheat,1997,2678.9,52279.0,1083.0,24.55
India,Wheat,1997,2678.9,52279.0,1083.0,26.53
India,Wheat,1998,2485.2,49157.0,1083.0,25.91
India,Wheat,1998,2485.2,49157.0,1083.0,27.48
India,Wheat,1998,2485.2,49157.0,1083.0,26.35
India,Wheat,1998,2485.2,49157.0,1083.0,24.34
India,Wheat,1998,2485.2,49157.0,1083.0,26.01
India,Wheat,1998,2485.2,49157.0,1083.0,26.12
India,Wheat,1998,2485.2,49157.0,1083.0,25.77
India,Wheat,1998,2485.2,49157.0,1083.0,26.69
India,Wheat,1998,2485.2,49157.0,1083.0,27.87
India,Wheat,1998,2485.2,49157.0,1083.0,25.87
India,Wheat,1998,2485.2,49157.0,1083.0,26.27
India,Wheat,1998,2485.2,49157.0,1083.0,25.46
India,Wheat,1998,2485.2,49157.0,1083.0,26.4
India,Wheat,1998,2485.2,49157.0,1083.0,25.55
India,Wheat,1998,2485.2,49157.0,1083.0,27.09
India,Wheat,1998,2485.2,49157.0,1083.0,24.84
India,Wheat,1998,2485.2,49157.0,1083.0,27.32
India,Wheat,1999,2590.1,46195.0,1083.0,26.12
India,Wheat,1999,2590.1,46195.0,1083.0,27.21
India,Wheat,1999,2590.1,46195.0,1083.0,26.4
India,Wheat,1999,2590.1,46195.0,1083.0,24.9
India,Wheat,1999,2590.1,46195.0,1083.0,25.29
India,Wheat,1999,2590.1,46195.0,1083.0,25.74
India,Wheat,1999,2590.1,46195.0,1083.0,26.36
India,Wheat,1999,2590.1,46195.0,1083.0,26.86
India,Wheat,1999,2590.1,46195.0,1083.0,27.24
India,Wheat,1999,2590.1,46195.0,1083.0,25.5
India,Wheat,1999,2590.1,46195.0,1083.0,26.42
India,Wheat,1999,2590.1,46195.0,1083.0,25.78
India,Wheat,1999,2590.1,46195.0,1083.0,26.06
India,Wheat,1999,2590.1,46195.0,1083.0,25.97
India,Wheat,1999,2590.1,46195.0,1083.0,25.1
India,Wheat,1999,2590.1,46195.0,1083.0,26.85
India,Wheat,1999,2590.1,46195.0,1083.0,24.93
India,Wheat,1999,2590.1,46195.0,1083.0,26.96
India,Wheat,1999,2590.1,46195.0,1083.0,26.21
India,Wheat,2000,2778.5,44957.52,1083.0,25.98
India,Wheat,2000,2778.5,44957.52,1083.0,27.44
India,Wheat,2000,2778.5,44957.52,1083.0,26.13
India,Wheat,2000,2778.5,44957.52,1083.0,24.57
India,Wheat,2000,2778.5,44957.52,1083.0,25.34
India,Wheat,2000,2778.5,44957.52,1083.0,25.93
India,Wheat,2000,2778.5,44957.52,1083.0,26.05
India,Wheat,2000,2778.5,44957.52,1083.0,26.49
India,Wheat,2000,2778.5,44957.52,1083.0,27.23
India,Wheat,2000,2778.5,44957.52,1083.0,25.62
India,Wheat,2000,2778.5,44957.52,1083.0,26.43
India,Wheat,2000,2778.5,44957.52,1083.0,25.35
India,Wheat,2000,2778.5,44957.52,1083.0,26.18
India,Wheat,2000,2778.5,44957.52,1083.0,25.58
India,Wheat,2000,2778.5,44957.52,1083.0,25.11
India,Wheat,2000,2778.5,44957.52,1083.0,27.08
India,Wheat,2000,2778.5,44957.52,1083.0,24.69
India,Wheat,2000,2778.5,44957.52,1083.0,27.03
India,Wheat,2001,2708.1,43720.04,1083.0,25.76
India,Wheat,2001,2708.1,43720.04,1083.0,27.2
India,Wheat,2001,2708.1,43720.04,1083.0,26.02
India,Wheat,2001,2708.1,43720.04,1083.0,24.5
India,Wheat,2001,2708.1,43720.04,1083.0,25.53
India,Wheat,2001,2708.1,43720.04,1083.0,25.95
India,Wheat,2001,2708.1,43720.04,1083.0,25.86
India,Wheat,2001,2708.1,43720.04,1083.0,26.52
India,Wheat,2001,2708.1,43720.04,1083.0,27.56
India,Wheat,2001,2708.1,43720.04,1083.0,25.59
India,Wheat,2001,2708.1,43720.04,1083.0,25.33
India,Wheat,2001,2708.1,43720.04,1083.0,26.32
India,Wheat,2001,2708.1,43720.04,1083.0,25.82
India,Wheat,2001,2708.1,43720.04,1083.0,25.34
India,Wheat,2001,2708.1,43720.04,1083.0,26.91
India,Wheat,2001,2708.1,43720.04,1083.0,24.76
India,Wheat,2001,2708.1,43720.04,1083.0,26.9
India,Wheat,2001,2708.1,43720.04,1083.0,25.92
India,Wheat,2002,2762.1,42482.56,1083.0,26.66
India,Wheat,2002,2762.1,42482.56,1083.0,27.72
India,Wheat,2002,2762.1,42482.56,1083.0,26.79
India,Wheat,2002,2762.1,42482.56,1083.0,24.91
India,Wheat,2002,2762.1,42482.56,1083.0,25.76
India,Wheat,2002,2762.1,42482.56,1083.0,26.55
India,Wheat,2002,2762.1,42482.56,1083.0,26.63
India,Wheat,2002,2762.1,42482.56,1083.0,26.7
India,Wheat,2002,2762.1,42482.56,1083.0,27.67
India,Wheat,2002,2762.1,42482.56,1083.0,26.15
